file,path,line,cyclomatic_complexity,function_count,come,vul,vultype,version,gpt_response_valid,is_fixed,is_correctly_fixed,is_fixed_info,未能成功修复原因
0x8fd1e427396ddb511533cf9abdbebd0a7e08da35,/home/hjh/Desktop/test/sguardplus/sum/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,199,19,19,SmartBugs,97,unchecked_low_level_calls,^0.4.18,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x8fd1e427396ddb511533cf9abdbebd0a7e08da35(97).sol:44:27: Warning: ""sha3"" has been deprecated in favour of ""keccak256""
        token.call(bytes4(sha3(""transfer(address,uint256)"")),to,amount); 
                          ^-------------------------------^
./smartcontract/single_fixed_contracts\0x8fd1e427396ddb511533cf9abdbebd0a7e08da35(97).sol:44:9: Warning: Return value of low-level calls not used.
        token.call(bytes4(sha3(""transfer(address,uint256)"")),to,amount); 
        ^-------------------------------------------------------------^
./smartcontract/single_fixed_contracts\0x8fd1e427396ddb511533cf9abdbebd0a7e08da35(97).sol:96:23: Error: Type bool is not implicitly convertible to expected type tuple(bool,).
        (success, ) = _addr.call.value(_wei)();
                      ^----------------------^
./smartcontract/single_fixed_contracts\0x8fd1e427396ddb511533cf9abdbebd0a7e08da35(97).sol:102:57: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
    function Bal() public constant returns(uint){return this.balance;}
                                                        ^----------^
",错误的类型转换
0x9d06cbafa865037a01d322d3f4222fa3e04e5488,/home/hjh/Desktop/test/sguardplus/sum/0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,199,19,19,SmartBugs,54,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0x9d06cbafa865037a01d322d3f4222fa3e04e5488,/home/hjh/Desktop/test/sguardplus/sum/0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,199,19,19,SmartBugs,65,unchecked_low_level_calls,^0.4.23,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x9d06cbafa865037a01d322d3f4222fa3e04e5488(65).sol:63:5: Error: Expected primary expression.
    payable(owner).transfer(_amount);
    ^-----^
",不支持的语法特性
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,/home/hjh/Desktop/test/sguardplus/sum/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,199,19,19,SmartBugs,69,unchecked_low_level_calls,^0.4.23,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(69).sol:48:38: Warning: This declaration shadows an existing declaration.
	function newPuppet() public returns(address newPuppet){
	                                    ^---------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(69).sol:48:2: The shadowed declaration is here:
	function newPuppet() public returns(address newPuppet){
 ^ (Relevant source part starts here and spans across multiple lines).

./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(69).sol:69:26: Error: Member ""length"" not found or not visible after argument-dependent lookup in mapping(uint256 => address)
    for (uint i = 0; i < extra.length; i++) {
                         ^----------^
",不支持的语法特性
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,/home/hjh/Desktop/test/sguardplus/sum/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,199,19,19,SmartBugs,71,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,/home/hjh/Desktop/test/sguardplus/sum/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,199,19,19,SmartBugs,73,unchecked_low_level_calls,^0.4.23,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:48:38: Warning: This declaration shadows an existing declaration.
	function newPuppet() public returns(address newPuppet){
	                                    ^---------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:48:2: The shadowed declaration is here:
	function newPuppet() public returns(address newPuppet){
 ^ (Relevant source part starts here and spans across multiple lines).

./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:67:9: Warning: This declaration shadows an existing declaration.
        uint256 _share = SafeMath.div(msg.value, 4);
        ^------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:15:2: The shadowed declaration is here:
	uint256 private _share;
	^--------------------^

./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:71:23: Error: Type bool is not implicitly convertible to expected type tuple(bool,).
        (success, ) = extra[0].call.value(_share).gas(800000)();
                      ^---------------------------------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:74:23: Error: Type bool is not implicitly convertible to expected type tuple(bool,).
        (success, ) = extra[1].call.value(_share).gas(800000)();
                      ^---------------------------------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:77:23: Error: Type bool is not implicitly convertible to expected type tuple(bool,).
        (success, ) = extra[2].call.value(_share).gas(800000)();
                      ^---------------------------------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:80:23: Error: Type bool is not implicitly convertible to expected type tuple(bool,).
        (success, ) = extra[3].call.value(_share).gas(800000)();
                      ^---------------------------------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(73).sol:108:4: Warning: Return value of low-level calls not used.
			target[0].call.value(msg.value).gas(600000)();
			^-------------------------------------------^
",错误的类型转换
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,/home/hjh/Desktop/test/sguardplus/sum/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,199,19,19,SmartBugs,75,unchecked_low_level_calls,^0.4.23,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(75).sol:48:38: Warning: This declaration shadows an existing declaration.
	function newPuppet() public returns(address newPuppet){
	                                    ^---------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(75).sol:48:2: The shadowed declaration is here:
	function newPuppet() public returns(address newPuppet){
 ^ (Relevant source part starts here and spans across multiple lines).

./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(75).sol:67:5: Warning: This declaration shadows an existing declaration.
    uint256 _share = SafeMath.div(msg.value, 4);
    ^------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(75).sol:15:2: The shadowed declaration is here:
	uint256 private _share;
	^--------------------^

./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(75).sol:72:23: Error: Type bool is not implicitly convertible to expected type tuple(bool,).
        (success, ) = extra[i].call.value(_share).gas(800000)();
                      ^---------------------------------------^
./smartcontract/single_fixed_contracts\0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6(75).sol:101:4: Warning: Return value of low-level calls not used.
			target[0].call.value(msg.value).gas(600000)();
			^-------------------------------------------^
",错误的类型转换
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,/home/hjh/Desktop/test/sguardplus/sum/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,199,19,19,SmartBugs,102,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,/home/hjh/Desktop/test/sguardplus/sum/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,199,39,19,SmartBugs,100,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,/home/hjh/Desktop/test/sguardplus/sum/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,199,39,19,SmartBugs,106,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,/home/hjh/Desktop/test/sguardplus/sum/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,199,39,19,SmartBugs,133,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
blackjack,/home/hjh/Desktop/test/sguardplus/sum/blackjack.sol,399,79,19,SmartBugs,17,BAD_RANDOMNESS,^0.4.2,TRUE,TRUE,TRUE,,
blackjack,/home/hjh/Desktop/test/sguardplus/sum/blackjack.sol,399,79,19,SmartBugs,19,BAD_RANDOMNESS,^0.4.2,TRUE,TRUE,TRUE,,
blackjack,/home/hjh/Desktop/test/sguardplus/sum/blackjack.sol,399,79,19,SmartBugs,21,BAD_RANDOMNESS,^0.4.2,TRUE,TRUE,TRUE,,
dos_address,/home/hjh/Desktop/test/sguardplus/sum/dos_address.sol,199,19,19,SmartBugs,16,DoS,^0.4.25,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\dos_address(17).sol:17:29: Error: Contract or array type expected.
        creditorAddresses = new address ;
                            ^---------^
",不支持的语法特性
dos_address,/home/hjh/Desktop/test/sguardplus/sum/dos_address.sol,199,19,19,SmartBugs,17,DoS,^0.4.25,输出重复内容，同时出现未闭合括号,FALSE,输出有三个文件，两个正常，一个重复输出,"./smartcontract/single_fixed_contracts\dos_address(17).sol:17:29: Error: Contract or array type expected.
        creditorAddresses = new address ;
                            ^---------^
",new不能用于重新初始化现有的数组，需要传入上下文信息
dos_address,/home/hjh/Desktop/test/sguardplus/sum/dos_address.sol,199,19,19,SmartBugs,18,DoS,^0.4.25,TRUE,TRUE,TRUE,,
dos_number,/home/hjh/Desktop/test/sguardplus/sum/dos_number.sol,199,19,19,SmartBugs,18,DoS,^0.4.25,TRUE,TRUE,TRUE,,
dos_number,/home/hjh/Desktop/test/sguardplus/sum/dos_number.sol,199,19,19,SmartBugs,19,DoS,^0.4.25,TRUE,TRUE,TRUE,,
dos_number,/home/hjh/Desktop/test/sguardplus/sum/dos_number.sol,199,19,19,SmartBugs,20,DoS,^0.4.25,TRUE,TRUE,TRUE,,
dos_number,/home/hjh/Desktop/test/sguardplus/sum/dos_number.sol,199,19,19,SmartBugs,21,DoS,^0.4.25,TRUE,TRUE,TRUE,,
dos_number,/home/hjh/Desktop/test/sguardplus/sum/dos_number.sol,199,19,19,SmartBugs,22,DoS,^0.4.25,TRUE,TRUE,TRUE,,
dos_simple,/home/hjh/Desktop/test/sguardplus/sum/dos_simple.sol,199,19,19,SmartBugs,17,DoS,^0.4.25,输出重复内容，同时出现未闭合括号,FALSE,,"./smartcontract/single_fixed_contracts\dos_simple(17).sol:23:38: Error: Contract or array type expected.
                     listAddresses = new address ;
                                     ^---------^
",new不能用于重新初始化现有的数组，需要传入上下文信息
dos_simple,/home/hjh/Desktop/test/sguardplus/sum/dos_simple.sol,199,19,19,SmartBugs,18,DoS,^0.4.25,TRUE,TRUE,TRUE,,
ERC20,/home/hjh/Desktop/test/sguardplus/sum/ERC20.sol,199,19,19,SmartBugs,110,FRONT_RUNNING,^0.4.24,TRUE,TRUE,FALSE,,
ERC20,/home/hjh/Desktop/test/sguardplus/sum/ERC20.sol,199,19,19,SmartBugs,113,FRONT_RUNNING,^0.4.24,TRUE,TRUE,FALSE,,
eth_tx_order_dependence_minimal,/home/hjh/Desktop/test/sguardplus/sum/eth_tx_order_dependence_minimal.sol,199,19,19,SmartBugs,23,FRONT_RUNNING,^0.4.16,TRUE,TRUE,TRUE,,
eth_tx_order_dependence_minimal,/home/hjh/Desktop/test/sguardplus/sum/eth_tx_order_dependence_minimal.sol,199,19,19,SmartBugs,31,FRONT_RUNNING,^0.4.16,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\eth_tx_order_dependence_minimal(31).sol:14:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function EthTxOrderDependenceMinimal() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\eth_tx_order_dependence_minimal(31).sol:27:53: Error: Undeclared identifier.
    function claimReward(uint256 submission) public onlyOwner { 
                                                    ^-------^
",使用未定义的标识符（onlyowner）
etheraffle,/home/hjh/Desktop/test/sguardplus/sum/etheraffle.sol,199,39,19,SmartBugs,49,BAD_RANDOMNESS,^0.4.16,TRUE,FALSE,FALSE：缺乏上下文,"./smartcontract/single_fixed_contracts\etheraffle(49).sol:114:14: Error: Expected ';' but got 'internal'
        uint internal blockNumber;
             ^------^
",缺少上下文信息
etheraffle,/home/hjh/Desktop/test/sguardplus/sum/etheraffle.sol,199,39,19,SmartBugs,99,BAD_RANDOMNESS,^0.4.16,TRUE,TRUE,FALSE：未完全修复,,
etheraffle,/home/hjh/Desktop/test/sguardplus/sum/etheraffle.sol,199,39,19,SmartBugs,101,BAD_RANDOMNESS,^0.4.16,TRUE,TRUE,FALSE：未完全修复,,
etheraffle,/home/hjh/Desktop/test/sguardplus/sum/etheraffle.sol,199,39,19,SmartBugs,103,BAD_RANDOMNESS,^0.4.16,TRUE,TRUE,FALSE：未完全修复,,
etheraffle,/home/hjh/Desktop/test/sguardplus/sum/etheraffle.sol,199,39,19,SmartBugs,114,BAD_RANDOMNESS,^0.4.16,TRUE,TRUE,FALSE：未完全修复,,
etheraffle,/home/hjh/Desktop/test/sguardplus/sum/etheraffle.sol,199,39,19,SmartBugs,158,BAD_RANDOMNESS,^0.4.16,TRUE,TRUE,FALSE：未完全修复,,
etherpot_lotto,/home/hjh/Desktop/test/sguardplus/sum/etherpot_lotto.sol,199,39,19,SmartBugs,109,unchecked_low_level_calls,^0.4.0,TRUE,TRUE,TRUE,,
etherpot_lotto,/home/hjh/Desktop/test/sguardplus/sum/etherpot_lotto.sol,199,39,19,SmartBugs,141,unchecked_low_level_calls,^0.4.0,TRUE,TRUE,TRUE,,
FibonacciBalance,/home/hjh/Desktop/test/sguardplus/sum/FibonacciBalance.sol,199,19,19,SmartBugs,31,access_control,^0.4.0,TRUE,TRUE,TRUE,,
FibonacciBalance,/home/hjh/Desktop/test/sguardplus/sum/FibonacciBalance.sol,199,19,19,SmartBugs,38,access_control,^0.4.0,TRUE,TRUE,TRUE,,
king_of_the_ether_throne,/home/hjh/Desktop/test/sguardplus/sum/king_of_the_ether_throne.sol,199,19,19,SmartBugs,110,unchecked_low_level_calls,^0.4.0,TRUE,TRUE,TRUE,,
king_of_the_ether_throne,/home/hjh/Desktop/test/sguardplus/sum/king_of_the_ether_throne.sol,199,19,19,SmartBugs,118,unchecked_low_level_calls,^0.4.0,TRUE,TRUE,TRUE,,
king_of_the_ether_throne,/home/hjh/Desktop/test/sguardplus/sum/king_of_the_ether_throne.sol,199,19,19,SmartBugs,132,unchecked_low_level_calls,^0.4.0,TRUE,TRUE,TRUE,,
king_of_the_ether_throne,/home/hjh/Desktop/test/sguardplus/sum/king_of_the_ether_throne.sol,199,19,19,SmartBugs,174,unchecked_low_level_calls,^0.4.0,TRUE,TRUE,TRUE,,
list_dos,/home/hjh/Desktop/test/sguardplus/sum/list_dos.sol,199,19,19,SmartBugs,46,DoS,^0.4.0,TRUE,TRUE,修复失败，send操作仍可能导致Dos,,
list_dos,/home/hjh/Desktop/test/sguardplus/sum/list_dos.sol,199,19,19,SmartBugs,48,DoS,^0.4.0,TRUE,TRUE,修复失败，send操作仍可能导致Dos,,
lottery,/home/hjh/Desktop/test/sguardplus/sum/lottery.sol,199,19,19,SmartBugs,38,BAD_RANDOMNESS,^0.4.0,TRUE,TRUE,blockhash 仍然是可以被矿工操纵的值,,
lottery,/home/hjh/Desktop/test/sguardplus/sum/lottery.sol,199,19,19,SmartBugs,42,BAD_RANDOMNESS,^0.4.0,TRUE,TRUE,blockhash 仍然是可以被矿工操纵的值,,
lotto,/home/hjh/Desktop/test/sguardplus/sum/lotto.sol,199,19,19,SmartBugs,20,unchecked_low_level_calls,^0.4.18,TRUE,TRUE,TRUE,,
lotto,/home/hjh/Desktop/test/sguardplus/sum/lotto.sol,199,19,19,SmartBugs,27,unchecked_low_level_calls,^0.4.18,TRUE,TRUE,TRUE,,
lottopollo,/home/hjh/Desktop/test/sguardplus/sum/lottopollo.sol,199,19,19,SmartBugs,13,TIME_MANIPULATION,^0.4.0,TRUE,TRUE,TRUE,,
lottopollo,/home/hjh/Desktop/test/sguardplus/sum/lottopollo.sol,199,19,19,SmartBugs,27,TIME_MANIPULATION,^0.4.0,TRUE,TRUE,TRUE,,
lucky_doubler,/home/hjh/Desktop/test/sguardplus/sum/lucky_doubler.sol,199,39,19,SmartBugs,127,BAD_RANDOMNESS,^0.4.0,TRUE,TRUE,blockhash 仍然是可以被矿工操纵的值,,
lucky_doubler,/home/hjh/Desktop/test/sguardplus/sum/lucky_doubler.sol,199,39,19,SmartBugs,128,BAD_RANDOMNESS,^0.4.0,TRUE,TRUE,blockhash 仍然是可以被矿工操纵的值,,
lucky_doubler,/home/hjh/Desktop/test/sguardplus/sum/lucky_doubler.sol,199,39,19,SmartBugs,129,BAD_RANDOMNESS,^0.4.0,TRUE,TRUE,blockhash 仍然是可以被矿工操纵的值,,
lucky_doubler,/home/hjh/Desktop/test/sguardplus/sum/lucky_doubler.sol,199,39,19,SmartBugs,130,BAD_RANDOMNESS,^0.4.0,TRUE,TRUE,blockhash 仍然是可以被矿工操纵的值,,
lucky_doubler,/home/hjh/Desktop/test/sguardplus/sum/lucky_doubler.sol,199,39,19,SmartBugs,132,BAD_RANDOMNESS,^0.4.0,TRUE,TRUE,blockhash 仍然是可以被矿工操纵的值,,
odds_and_evens,/home/hjh/Desktop/test/sguardplus/sum/odds_and_evens.sol,199,19,19,SmartBugs,25,FRONT_RUNNING,^0.4.2,TRUE,TRUE,FALSE,,
odds_and_evens,/home/hjh/Desktop/test/sguardplus/sum/odds_and_evens.sol,199,19,19,SmartBugs,28,FRONT_RUNNING,^0.4.2,TRUE,TRUE,TRUE,,
overflow_single_tx,/home/hjh/Desktop/test/sguardplus/sum/overflow_single_tx.sol,199,19,19,SmartBugs,18,Arithmetic,^0.4.23,TRUE,TRUE,TRUE,,
overflow_single_tx,/home/hjh/Desktop/test/sguardplus/sum/overflow_single_tx.sol,199,19,19,SmartBugs,24,Arithmetic,^0.4.23,TRUE,TRUE,TRUE,,
overflow_single_tx,/home/hjh/Desktop/test/sguardplus/sum/overflow_single_tx.sol,199,19,19,SmartBugs,30,Arithmetic,^0.4.23,TRUE,TRUE,TRUE,,
overflow_single_tx,/home/hjh/Desktop/test/sguardplus/sum/overflow_single_tx.sol,199,19,19,SmartBugs,36,Arithmetic,^0.4.23,TRUE,TRUE,TRUE,,
overflow_single_tx,/home/hjh/Desktop/test/sguardplus/sum/overflow_single_tx.sol,199,19,19,SmartBugs,42,Arithmetic,^0.4.23,TRUE,TRUE,TRUE,,
overflow_single_tx,/home/hjh/Desktop/test/sguardplus/sum/overflow_single_tx.sol,199,19,19,SmartBugs,48,Arithmetic,^0.4.23,TRUE,TRUE,TRUE,,
random_number_generator,/home/hjh/Desktop/test/sguardplus/sum/random_number_generator.sol,199,19,19,SmartBugs,11,BAD_RANDOMNESS,^0.4.25,TRUE,TRUE,FALSE,,
random_number_generator,/home/hjh/Desktop/test/sguardplus/sum/random_number_generator.sol,199,19,19,SmartBugs,18,BAD_RANDOMNESS,^0.4.25,TRUE,TRUE,FALSE,,
random_number_generator,/home/hjh/Desktop/test/sguardplus/sum/random_number_generator.sol,199,19,19,SmartBugs,20,BAD_RANDOMNESS,^0.4.25,TRUE,TRUE,FALSE,,
random_number_generator,/home/hjh/Desktop/test/sguardplus/sum/random_number_generator.sol,199,19,19,SmartBugs,22,BAD_RANDOMNESS,^0.4.25,TRUE,TRUE,FALSE,,
roulette,/home/hjh/Desktop/test/sguardplus/sum/roulette.sol,199,19,19,SmartBugs,18,TIME_MANIPULATION,^0.4.25,TRUE,TRUE,FALSE,,
roulette,/home/hjh/Desktop/test/sguardplus/sum/roulette.sol,199,19,19,SmartBugs,20,TIME_MANIPULATION,^0.4.25,TRUE,FALSE,FALSE,"./smartcontract/single_fixed_contracts\roulette(20).sol:17:33: Error: Undeclared identifier.
        require(block.number != pastBlockNumber); // only 1 transaction per block
                                ^-------------^
./smartcontract/single_fixed_contracts\roulette(20).sol:18:9: Error: Undeclared identifier.
        pastBlockNumber = block.number;
        ^-------------^
",修改变量名导致的未定义的标识符
rubixi,/home/hjh/Desktop/test/sguardplus/sum/rubixi.sol,199,39,19,SmartBugs,23,access_control,^0.4.15,TRUE,TRUE,TRUE,,
rubixi,/home/hjh/Desktop/test/sguardplus/sum/rubixi.sol,199,39,19,SmartBugs,24,access_control,^0.4.15,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\rubixi(24).sol:83:42: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
                 if (collectedFees == 0) throw;
                                         ^---^
./smartcontract/single_fixed_contracts\rubixi(24).sol:93:42: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
                 if (collectedFees == 0) throw;
                                         ^---^
./smartcontract/single_fixed_contracts\rubixi(24).sol:100:58: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
                 if (collectedFees == 0 || _pcent > 100) throw;
                                                         ^---^
./smartcontract/single_fixed_contracts\rubixi(24).sol:113:50: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
                 if (_mult > 300 || _mult < 120) throw;
                                                 ^---^
./smartcontract/single_fixed_contracts\rubixi(24).sol:119:33: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
                 if (_fee > 10) throw;
                                ^---^
./smartcontract/single_fixed_contracts\rubixi(24).sol:23:43: Error: Undeclared identifier. Did you mean ""onlyowner""?
         function DynamicPyramid() public onlyOwner {
                                          ^-------^
",未定义的标识符（onlyOwner）
simple_suicide,/home/hjh/Desktop/test/sguardplus/sum/simple_suicide.sol,199,19,19,SmartBugs,12,access_control,^0.4.0,TRUE,TRUE,TRUE,,
simple_suicide,/home/hjh/Desktop/test/sguardplus/sum/simple_suicide.sol,199,19,19,SmartBugs,13,access_control,^0.4.0,TRUE,TRUE,TRUE,,
smart_billions,/home/hjh/Desktop/test/sguardplus/sum/smart_billions.sol,799,81,59,SmartBugs,523,BAD_RANDOMNESS,^0.4.13,TRUE,TRUE,FALSE,,
smart_billions,/home/hjh/Desktop/test/sguardplus/sum/smart_billions.sol,799,81,59,SmartBugs,560,BAD_RANDOMNESS,^0.4.13,TRUE,TRUE,TRUE,,
smart_billions,/home/hjh/Desktop/test/sguardplus/sum/smart_billions.sol,799,81,59,SmartBugs,700,BAD_RANDOMNESS,^0.4.13,TRUE,TRUE,TRUE,,
smart_billions,/home/hjh/Desktop/test/sguardplus/sum/smart_billions.sol,799,81,59,SmartBugs,702,BAD_RANDOMNESS,^0.4.13,TRUE,TRUE,TRUE,,
smart_billions,/home/hjh/Desktop/test/sguardplus/sum/smart_billions.sol,799,81,59,SmartBugs,704,BAD_RANDOMNESS,^0.4.13,TRUE,TRUE,TRUE,,
smart_billions,/home/hjh/Desktop/test/sguardplus/sum/smart_billions.sol,799,81,59,SmartBugs,706,BAD_RANDOMNESS,^0.4.13,TRUE,TRUE,FALSE,,
