file,path,line,cyclomatic_complexity,function_count,come,vul,vultype,version,fix_time,token_usage,抽查,deepseek修复,,qwen修复,
0x7b6054262d9ac537110a434ae75c880192faac25,/home/hjh/Desktop/test/sguardplus/sum/0x7b6054262d9ac537110a434ae75c880192faac25.sol,199,19,19,rlrep,91,Arithmetic,^0.4.16,20.55,780,,,,,
0x7bb7ad9e14442d4b26f7a44f59b8f8378fd66974,/home/hjh/Desktop/test/sguardplus/sum/0x7bb7ad9e14442d4b26f7a44f59b8f8378fd66974.sol,199,81,59,rlrep,15,access_control,^0.4.18,15.99,808,,,,,
0x7bd9084fdd5d021c226918d86c0721cb088b9b4a,/home/hjh/Desktop/test/sguardplus/sum/0x7bd9084fdd5d021c226918d86c0721cb088b9b4a.sol,199,19,19,smartfix,38,access_control,^0.4.18,28,824,1,1,,0,
0x7bf5a0802a5eb74883806e60600290f53da339e1,/home/hjh/Desktop/test/sguardplus/sum/0x7bf5a0802a5eb74883806e60600290f53da339e1.sol,199,19,19,rlrep,32,access_control,^0.4.24,14.97,599,,,,,
0x7c71a87206a4bca14806a0c1be961606e21cab9f,/home/hjh/Desktop/test/sguardplus/sum/0x7c71a87206a4bca14806a0c1be961606e21cab9f.sol,199,19,19,rlrep,92,access_control,^0.4.25,14.26,641,,,,,
0x7d1903eeb918b75115435bc226694e0930d4193a,/home/hjh/Desktop/test/sguardplus/sum/0x7d1903eeb918b75115435bc226694e0930d4193a.sol,199,39,19,rlrep,35,access_control,^0.4.25,10.05,558,,,,,
0x7d1ec9ae517f3c17689937c76b3d5930a8fe46bc,/home/hjh/Desktop/test/sguardplus/sum/0x7d1ec9ae517f3c17689937c76b3d5930a8fe46bc.sol,199,19,19,rlrep,16,Arithmetic,"^0.4.21	",18.13,636,,,,,
0x7dcb72ad13f89a3e6a97943073b03e65935e976e,/home/hjh/Desktop/test/sguardplus/sum/0x7dcb72ad13f89a3e6a97943073b03e65935e976e.sol,199,39,19,rlrep,16,Arithmetic,^0.4.11,36.33,1058,1,1,,1,
0x7e0f4a1d28228cdc3079bca1e1668fb18ddbc995,/home/hjh/Desktop/test/sguardplus/sum/0x7e0f4a1d28228cdc3079bca1e1668fb18ddbc995.sol,399,19,19,rlrep,237,access_control,^0.4.25,12.46,624,,,,,
0x7f1e2c7d6a69bf34824d72c53b4550e895c0d8c2,/home/hjh/Desktop/test/sguardplus/sum/0x7f1e2c7d6a69bf34824d72c53b4550e895c0d8c2.sol,399,19,19,rlrep,132,unchecked_low_level_calls,^ 0.4.11,11.97,597,,,,,
0x7f1fef46110615ba3207ef0002531b49abf4868d,/home/hjh/Desktop/test/sguardplus/sum/0x7f1fef46110615ba3207ef0002531b49abf4868d.sol,199,19,19,rlrep,34,Arithmetic,^0.4.18,20.61,812,,,,,
0x7f507ac21977662f0ba798b2456c7c2b2031787e,/home/hjh/Desktop/test/sguardplus/sum/0x7f507ac21977662f0ba798b2456c7c2b2031787e.sol,199,19,19,rlrep,40,unchecked_low_level_calls,^0.4.18,22.97,590,,,,,
0x7fe180e63198e50057c3f2817d058e8904c650e3,/home/hjh/Desktop/test/sguardplus/sum/0x7fe180e63198e50057c3f2817d058e8904c650e3.sol,199,19,19,rlrep,31,unchecked_low_level_calls,^0.4.11,23.12,926,1,1,,1,
0x80209a6d47b530f188c50f2579aa943e3644df9d,/home/hjh/Desktop/test/sguardplus/sum/0x80209a6d47b530f188c50f2579aa943e3644df9d.sol,199,59,39,rlrep,44,unchecked_low_level_calls,^0.4.25,10.12,561,,,,,
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,/home/hjh/Desktop/test/sguardplus/sum/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,199,39,39,SmartBugs,44,unchecked_low_level_calls,^0.4.19,15.36,649,,,,,
0x813bac0b6adf6a9c5c8dd47dd551f4ae0822f012,/home/hjh/Desktop/test/sguardplus/sum/0x813bac0b6adf6a9c5c8dd47dd551f4ae0822f012.sol,199,81,79,rlrep,44,unchecked_low_level_calls,^0.4.25,13.34,626,,,,,
0x81f284d04e151362199db299490da3036765fee7,/home/hjh/Desktop/test/sguardplus/sum/0x81f284d04e151362199db299490da3036765fee7.sol,199,81,79,rlrep,24,Arithmetic,^0.4.11,17.41,766,2,1,,0,缺乏上下文导致没有引用SafeMath
0x8260aa7b903fa1746820ebf674f2f837b22f016b,/home/hjh/Desktop/test/sguardplus/sum/0x8260aa7b903fa1746820ebf674f2f837b22f016b.sol,199,59,39,rlrep,28,Arithmetic,^0.4.18,11.58,593,,,,,
0x826a490c2d5d7ccb5f0223b042b39a9dc3cfdfe6,/home/hjh/Desktop/test/sguardplus/sum/0x826a490c2d5d7ccb5f0223b042b39a9dc3cfdfe6.sol,199,39,19,rlrep,16,unchecked_low_level_calls,^0.4.25,33.8,762,,,,,
0x82840058ab0b44d0a1d208b24fa60ce8b88c1e91,/home/hjh/Desktop/test/sguardplus/sum/0x82840058ab0b44d0a1d208b24fa60ce8b88c1e91.sol,199,39,19,smartfix,28,access_control,^0.8.0,6.42,499,,,,,
0x849019a489c3c26c7a7668e468be81a4d132781f,/home/hjh/Desktop/test/sguardplus/sum/0x849019a489c3c26c7a7668e468be81a4d132781f.sol,199,19,19,rlrep,130,unchecked_low_level_calls,^0.4.16,24.01,833,2,1,,1,
0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8,/home/hjh/Desktop/test/sguardplus/sum/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,199,19,19,SmartBugs,56,unchecked_low_level_calls,^0.4.16,12.09,617,,,,,
0x85179ac15aa94e3ca32dd1cc04664e9bb0062115,/home/hjh/Desktop/test/sguardplus/sum/0x85179ac15aa94e3ca32dd1cc04664e9bb0062115.sol,199,79,39,rlrep,45,Reentrancy,^0.4.19,,,,,,,
0x853f93ede7f5414b28b8b9c0dec55b501c913f0f,/home/hjh/Desktop/test/sguardplus/sum/0x853f93ede7f5414b28b8b9c0dec55b501c913f0f.sol,199,39,39,rlrep,26,Arithmetic,^0.4.25,16.59,799,,,,,
0x8550Dc7eB3C5055170AFdD3cDB360eB12a25fE45,/home/hjh/Desktop/test/sguardplus/sum/0x8550Dc7eB3C5055170AFdD3cDB360eB12a25fE45.sol,199,39,19,smartfix,27,access_control,^ 0.8.0,12.89,512,2,1,,1,
0x85a866d3ad280afe8e658f2a68f833695174c618,/home/hjh/Desktop/test/sguardplus/sum/0x85a866d3ad280afe8e658f2a68f833695174c618.sol,199,39,19,rlrep,18,Arithmetic,^0.4.18,30.53,907,,,,,
0x85cc21a2f6dac0b0fd1020bd223cdff9eeacbe45,/home/hjh/Desktop/test/sguardplus/sum/0x85cc21a2f6dac0b0fd1020bd223cdff9eeacbe45.sol,199,19,19,rlrep,22,Arithmetic,^0.4.16,12.74,671,,,,,
0x85f1752fcaf37c45aa77d677e54e94f533c49874,/home/hjh/Desktop/test/sguardplus/sum/0x85f1752fcaf37c45aa77d677e54e94f533c49874.sol,399,39,19,rlrep,209,access_control,^0.4.18,12.9,653,,,,,
0x860a8c64cbc7f9aac11428ef8df989f5770cda60,/home/hjh/Desktop/test/sguardplus/sum/0x860a8c64cbc7f9aac11428ef8df989f5770cda60.sol,599,39,19,smartfix,102,access_control,^0.4.24,31.9,1059,2,1,,1,
0x865ee5df064bc1f4a39b95b75e612dd86011d35b,/home/hjh/Desktop/test/sguardplus/sum/0x865ee5df064bc1f4a39b95b75e612dd86011d35b.sol,399,39,19,rlrep,129,access_control,0.4.25,24.55,884,,,,,
0x86b784aef0e9c9a581550ba07fb85b64c780c320,/home/hjh/Desktop/test/sguardplus/sum/0x86b784aef0e9c9a581550ba07fb85b64c780c320.sol,599,39,19,rlrep,475,access_control,^0.4.25,19.49,614,,,,,
0x87af260d1f637661dcecb6e4efcb4f74963c9539,/home/hjh/Desktop/test/sguardplus/sum/0x87af260d1f637661dcecb6e4efcb4f74963c9539.sol,199,39,19,rlrep,16,Arithmetic,"^0.4.21	",20.12,800,,,,,
0x880016750db7d4b040a0d9b15aad966fa47cfea4,/home/hjh/Desktop/test/sguardplus/sum/0x880016750db7d4b040a0d9b15aad966fa47cfea4.sol,199,39,19,rlrep,16,Arithmetic,"^0.4.25	",13.58,679,2,0,缺乏上下文导致没有引用SafeMath,0,缺乏上下文导致没有引用SafeMath
0x8960eb9d4a2d153fd7b175c0f3eef8026eb95dfc,/home/hjh/Desktop/test/sguardplus/sum/0x8960eb9d4a2d153fd7b175c0f3eef8026eb95dfc.sol,399,39,19,smartfix,202,access_control,^0.4.22,39.42,839,,,,,
0x8a203055b45171d71b037464a55b4c0d126c1582,/home/hjh/Desktop/test/sguardplus/sum/0x8a203055b45171d71b037464a55b4c0d126c1582.sol,199,39,19,rlrep,29,access_control,^0.4.25,16.84,665,,,,,
0x8a6bfc51a8c35e065bfa197d6fe0669358ece0ce,/home/hjh/Desktop/test/sguardplus/sum/0x8a6bfc51a8c35e065bfa197d6fe0669358ece0ce.sol,199,19,19,rlrep,31,access_control,^0.4.25,19.47,742,,,,,
0x8aac38a51af3a5af44060e305d3cffadf1d86212,/home/hjh/Desktop/test/sguardplus/sum/0x8aac38a51af3a5af44060e305d3cffadf1d86212.sol,199,39,19,rlrep,49,access_control,^0.4.11,13.8,660,2,1,,1,
0x8ab45f8d56b9ecdf69603cec6ab8b863d5b56413,/home/hjh/Desktop/test/sguardplus/sum/0x8ab45f8d56b9ecdf69603cec6ab8b863d5b56413.sol,399,39,19,rlrep,314,access_control,^0.4.18,22.39,939,,,,,
0x8ad91a2c96c6f9f953d211ea59a886c41b2dde59,/home/hjh/Desktop/test/sguardplus/sum/0x8ad91a2c96c6f9f953d211ea59a886c41b2dde59.sol,199,59,39,rlrep,49,access_control,^0.4.11,29.18,712,,,,,
0x8ad97085640b1def3e3336774b60cb5da657f8fc,/home/hjh/Desktop/test/sguardplus/sum/0x8ad97085640b1def3e3336774b60cb5da657f8fc.sol,199,59,39,rlrep,49,access_control,^0.4.11,19.07,777,,,,,
0x8ae5a3d3107699b379898e25013e4b71a227ea22,/home/hjh/Desktop/test/sguardplus/sum/0x8ae5a3d3107699b379898e25013e4b71a227ea22.sol,199,59,59,rlrep,65,access_control,^0.4.13,31.03,957,2,1,,1,
0x8b099bdcfea93faecfac13d0dbc1d08c4e1ec595,/home/hjh/Desktop/test/sguardplus/sum/0x8b099bdcfea93faecfac13d0dbc1d08c4e1ec595.sol,199,39,19,rlrep,14,unchecked_low_level_calls,^0.4.25,23.71,890,,,,,
0x8b4fca984eed63411929107950857950cab9c558,/home/hjh/Desktop/test/sguardplus/sum/0x8b4fca984eed63411929107950857950cab9c558.sol,199,39,39,rlrep,10,access_control,^0.4.18,22.96,806,,,,,
0x8b7d07b6ffb9364e97b89cea8b84f94249be459f,/home/hjh/Desktop/test/sguardplus/sum/0x8b7d07b6ffb9364e97b89cea8b84f94249be459f.sol,399,39,19,rlrep,273,access_control,^0.4.18,23.68,628,,,,,
0x8c7777c45481dba411450c228cb692ac3d550344,/home/hjh/Desktop/test/sguardplus/sum/0x8c7777c45481dba411450c228cb692ac3d550344.sol,199,39,19,SmartBugs,41,Reentrancy,^0.4.19,,,,,,,
0x8d0448ae3f2fa1b4e2d475f44b1cfb1d35c9c226,/home/hjh/Desktop/test/sguardplus/sum/0x8d0448ae3f2fa1b4e2d475f44b1cfb1d35c9c226.sol,199,39,39,rlrep,142,access_control,^0.4.18,29.81,813,,,,,
0x8d224658147dee7a390100267d3aff9c30605b3f,/home/hjh/Desktop/test/sguardplus/sum/0x8d224658147dee7a390100267d3aff9c30605b3f.sol,199,39,19,rlrep,49,access_control,^0.4.11,23.71,665,,,,,
0x8d7feaf9113c3dcee7964f2b94672165bd58f22a,/home/hjh/Desktop/test/sguardplus/sum/0x8d7feaf9113c3dcee7964f2b94672165bd58f22a.sol,199,39,19,rlrep,14,Arithmetic,^0.4.25,32.33,810,,,,,
0x8d880dff55a0c5620cc617b0a34c83b87946783c,/home/hjh/Desktop/test/sguardplus/sum/0x8d880dff55a0c5620cc617b0a34c83b87946783c.sol,199,19,19,rlrep,10,access_control,^0.4.23,17.62,720,2,1,,1,
0x8db90e3e7d04c875a51997092f9178fcac9defdb,/home/hjh/Desktop/test/sguardplus/sum/0x8db90e3e7d04c875a51997092f9178fcac9defdb.sol,199,39,19,rlrep,51,Arithmetic,^0.4.25,14.32,724,,,,,
0x8e3e25958ad448aeb5982a01b63bcb91355d56a5,/home/hjh/Desktop/test/sguardplus/sum/0x8e3e25958ad448aeb5982a01b63bcb91355d56a5.sol,199,19,19,rlrep,41,unchecked_low_level_calls,^0.4.26,35.6,1157,,,,,
0x8e9f6181371013194d48bc031adf7fe179fb37e3,/home/hjh/Desktop/test/sguardplus/sum/0x8e9f6181371013194d48bc031adf7fe179fb37e3.sol,399,39,19,smartfix,279,access_control,^0.4.19,21.79,732,,,,,
0x8efde099174f8c4879e7a0d74be2d77c91f31058,/home/hjh/Desktop/test/sguardplus/sum/0x8efde099174f8c4879e7a0d74be2d77c91f31058.sol,199,19,19,rlrep,33,access_control,^0.4.25,17.68,608,2,1,,1,
0x8f64dcd3d43567afa274339e351d4388220bda1b,/home/hjh/Desktop/test/sguardplus/sum/0x8f64dcd3d43567afa274339e351d4388220bda1b.sol,199,19,19,rlrep,66,Arithmetic,^0.4.18,21.39,895,,,,,
0x8f7827123dcd2132414cb442d19506d1d7f5c278,/home/hjh/Desktop/test/sguardplus/sum/0x8f7827123dcd2132414cb442d19506d1d7f5c278.sol,199,19,19,rlrep,21,access_control,^0.4.24,15.03,656,,,,,
0x8f81eb4030968e2e13a8a182ef0d07673e48ef6f,/home/hjh/Desktop/test/sguardplus/sum/0x8f81eb4030968e2e13a8a182ef0d07673e48ef6f.sol,399,19,19,rlrep,4,Arithmetic,^0.4.25,12.44,519,,,,,
0x8f8a3c51b1eaaefe9052fc86cff57971b11dde45,/home/hjh/Desktop/test/sguardplus/sum/0x8f8a3c51b1eaaefe9052fc86cff57971b11dde45.sol,199,39,39,rlrep,26,Arithmetic,^0.4.25,15.16,710,2,1,,0,缺乏上下文导致没有引用SafeMath
0x8fc17ffddef41330b2d55e8266446a21f2e000b7,/home/hjh/Desktop/test/sguardplus/sum/0x8fc17ffddef41330b2d55e8266446a21f2e000b7.sol,801,19,19,rlrep,1059,access_control,^0.4.25,40.42,1209,,,,,
0x8fe4546ddc43181a29ec70f1c418b00efcea1350,/home/hjh/Desktop/test/sguardplus/sum/0x8fe4546ddc43181a29ec70f1c418b00efcea1350.sol,199,19,19,rlrep,54,unchecked_low_level_calls,^0.4.13,16.68,683,,,,,
0x903643251af408a3c5269c836b9a2a4a1f04d1cf,/home/hjh/Desktop/test/sguardplus/sum/0x903643251af408a3c5269c836b9a2a4a1f04d1cf.sol,199,19,19,smartfix,98,Reentrancy,^0.4.18,,,,,,,
0x9041ae8ec4422ef95279d68e0ac17e649d6dc9b3,/home/hjh/Desktop/test/sguardplus/sum/0x9041ae8ec4422ef95279d68e0ac17e649d6dc9b3.sol,199,19,19,rlrep,22,Arithmetic,^0.4.16,22.67,834,2,1,,0,缺乏上下文导致没有引用SafeMath
0x92f67e6069e64b28f2cb183b325d30ee7e9736db,/home/hjh/Desktop/test/sguardplus/sum/0x92f67e6069e64b28f2cb183b325d30ee7e9736db.sol,199,19,19,rlrep,17,unchecked_low_level_calls,^0.4.20,35.71,1276,,,,,
0x93c32845fae42c83a70e5f06214c8433665c2ab5,/home/hjh/Desktop/test/sguardplus/sum/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,199,19,19,SmartBugs,29,Reentrancy,^0.4.25,,,,,,,
0x941d225236464a25eb18076df7da6a91d0f95e9e,/home/hjh/Desktop/test/sguardplus/sum/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,199,19,19,SmartBugs,44,Reentrancy,^0.4.19,,,,,,,
0x94603d4a41856bccb75cc3603af19fc161a7b6b6,/home/hjh/Desktop/test/sguardplus/sum/0x94603d4a41856bccb75cc3603af19fc161a7b6b6.sol,399,19,19,smartfix,50,access_control,^0.4.18,19.67,804,2,1,,1,
0x94e332cc102a02bad6ce2e644ab88f6025bc643f,/home/hjh/Desktop/test/sguardplus/sum/0x94e332cc102a02bad6ce2e644ab88f6025bc643f.sol,399,19,19,rlrep,256,access_control,^0.4.25,15.36,614,,,,,
0x958a8f594101d2c0485a52319f29b2647f2ebc06,/home/hjh/Desktop/test/sguardplus/sum/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,199,19,19,SmartBugs,55,unchecked_low_level_calls,^0.4.16,21.09,514,,,,,
0x95d34980095380851902ccd9a1fb4c813c2cb639,/home/hjh/Desktop/test/sguardplus/sum/0x95d34980095380851902ccd9a1fb4c813c2cb639.sol,199,19,19,rlrep,24,Reentrancy,^0.4.19,,,,,,,
0x968a92f07df9ec1799e7e25de5b50663e611d38d,/home/hjh/Desktop/test/sguardplus/sum/0x968a92f07df9ec1799e7e25de5b50663e611d38d.sol,399,19,19,rlrep,197,access_control,^0.4.24,27.12,830,2,1,,0,修复失败
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,/home/hjh/Desktop/test/sguardplus/sum/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,199,19,19,SmartBugs,63,Reentrancy,^0.4.19,,,,,,,
0x9711758aa54a7915ff7d5204beddb5a8e55a0217,/home/hjh/Desktop/test/sguardplus/sum/0x9711758aa54a7915ff7d5204beddb5a8e55a0217.sol,399,19,19,rlrep,69,unchecked_low_level_calls,^0.4.23,37.61,793,,,,,
0x978275d7652a35dc8df9ce6b62822aea6a97589d,/home/hjh/Desktop/test/sguardplus/sum/0x978275d7652a35dc8df9ce6b62822aea6a97589d.sol,199,19,19,rlrep,129,access_control,0.4.25,25.52,874,,,,,
0x990da731331ae62c3e8f3f73cb4ebeb6f082bc7c,/home/hjh/Desktop/test/sguardplus/sum/0x990da731331ae62c3e8f3f73cb4ebeb6f082bc7c.sol,199,19,19,rlrep,83,Arithmetic,^0.4.13,36.95,825,2,1,,1,
0x999d114147fde648419dfdab653959c63ae139c4,/home/hjh/Desktop/test/sguardplus/sum/0x999d114147fde648419dfdab653959c63ae139c4.sol,799,19,19,smartfix,627,Reentrancy,^0.6.0,,,,,,,
0x99d804f479df333ed4d2287af2d4da3eda1b3cd1,/home/hjh/Desktop/test/sguardplus/sum/0x99d804f479df333ed4d2287af2d4da3eda1b3cd1.sol,199,19,19,rlrep,6,unchecked_low_level_calls,^0.4.17,12.2,640,,,,,
0x9aa9e2d0b80bf121856f30b7fa08495ea6835493,/home/hjh/Desktop/test/sguardplus/sum/0x9aa9e2d0b80bf121856f30b7fa08495ea6835493.sol,199,19,19,rlrep,63,access_control,0.4.25,14.2,656,,,,,
0x9b0345a70b1bab861b8d10307f14029906cf6e09,/home/hjh/Desktop/test/sguardplus/sum/0x9b0345a70b1bab861b8d10307f14029906cf6e09.sol,199,19,19,rlrep,61,Reentrancy,^0.4.16,,,,,,,
0x9b1da2c0b492a860243841b20271b04e499f7a00,/home/hjh/Desktop/test/sguardplus/sum/0x9b1da2c0b492a860243841b20271b04e499f7a00.sol,199,19,19,rlrep,49,access_control,^0.4.11,13.67,657,2,1,,1,
0x9bbb60f9616340db904f09b74b7d54c4b5150610,/home/hjh/Desktop/test/sguardplus/sum/0x9bbb60f9616340db904f09b74b7d54c4b5150610.sol,399,19,19,rlrep,164,access_control,^0.4.24,37.97,750,,,,,
0x9c53c71739894135b02243c88e86c1ead91fdf6b,/home/hjh/Desktop/test/sguardplus/sum/0x9c53c71739894135b02243c88e86c1ead91fdf6b.sol,199,19,19,rlrep,44,unchecked_low_level_calls,^0.4.25,11.17,579,,,,,
0x9c65971edbb828fd233a023bf6e4440758335ada,/home/hjh/Desktop/test/sguardplus/sum/0x9c65971edbb828fd233a023bf6e4440758335ada.sol,199,19,19,rlrep,131,access_control,^0.4.24,19.3,766,2,1,,1,
0x9c731584b4422c9f7f7cfd6909b36a72b76ae115,/home/hjh/Desktop/test/sguardplus/sum/0x9c731584b4422c9f7f7cfd6909b36a72b76ae115.sol,199,19,19,rlrep,33,access_control,^0.4.25,23.68,681,,,,,
0x9cb9eb4bb7800bdbb017be2a4ffbeccb67454ea9,/home/hjh/Desktop/test/sguardplus/sum/0x9cb9eb4bb7800bdbb017be2a4ffbeccb67454ea9.sol,399,19,19,rlrep,129,unchecked_low_level_calls,^0.4.25,13.23,483,,,,,
0x9d3473addd524da6624fc7941f658b75fe30e4c4,/home/hjh/Desktop/test/sguardplus/sum/0x9d3473addd524da6624fc7941f658b75fe30e4c4.sol,199,39,19,rlrep,22,access_control,^0.4.24,18.22,732,,,,,
0x9d37452c03883de65eae2fc8bd64ec8a404e5474,/home/hjh/Desktop/test/sguardplus/sum/0x9d37452c03883de65eae2fc8bd64ec8a404e5474.sol,199,81,59,rlrep,111,access_control,^0.4.18,28.48,1251,2,1,,1,
0x9d8ea2ccbee9253627467277a864ebb9b1640656,/home/hjh/Desktop/test/sguardplus/sum/0x9d8ea2ccbee9253627467277a864ebb9b1640656.sol,399,81,59,rlrep,190,access_control,0.4.25,53.25,2004,,,,,
0x9db3fd94a5bb1acdaef28ae483fe6b0d49746678,/home/hjh/Desktop/test/sguardplus/sum/0x9db3fd94a5bb1acdaef28ae483fe6b0d49746678.sol,399,19,19,smartfix,209,access_control,^0.4.22,18.4,540,,,,,
0x9df10486168cb25278c7ec72a3090e34f7aac29a,/home/hjh/Desktop/test/sguardplus/sum/0x9df10486168cb25278c7ec72a3090e34f7aac29a.sol,399,81,81,rlrep,210,Arithmetic,^0.4.18,24.76,680,,,,,
0x9e28b3a4d14869df0556702687096a0fbe51d094,/home/hjh/Desktop/test/sguardplus/sum/0x9e28b3a4d14869df0556702687096a0fbe51d094.sol,599,81,81,rlrep,177,access_control,^0.4.18,23.56,862,2,0,修复失败,0,修复失败
0x9e5de9854dff0be43d48d93aa56cc3a065069396,/home/hjh/Desktop/test/sguardplus/sum/0x9e5de9854dff0be43d48d93aa56cc3a065069396.sol,799,39,19,rlrep,675,unchecked_low_level_calls,^0.4.25,19.52,680,,,,,
0x9e611784170b297091de56eb50162548d9b54d87,/home/hjh/Desktop/test/sguardplus/sum/0x9e611784170b297091de56eb50162548d9b54d87.sol,199,39,19,rlrep,37,Reentrancy,^0.4.25,,,,,,,
0x9ef74f01c70c80f008b51ae434e56ee79b6f4016,/home/hjh/Desktop/test/sguardplus/sum/0x9ef74f01c70c80f008b51ae434e56ee79b6f4016.sol,399,39,19,rlrep,184,access_control,^0.4.24,17.87,669,,,,,
0x9f4c9d791d18572e8777c0b3376a4a67d04206b0,/home/hjh/Desktop/test/sguardplus/sum/0x9f4c9d791d18572e8777c0b3376a4a67d04206b0.sol,199,39,19,rlrep,49,access_control,^0.4.11,25.48,642,2,1,,1,
0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7,/home/hjh/Desktop/test/sguardplus/sum/0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol,399,39,19,smartfix,57,access_control,^0.4.18,29.86,900,,,,,
0x9f54d912a029380f2743aaf4ddd28c3f207cd719,/home/hjh/Desktop/test/sguardplus/sum/0x9f54d912a029380f2743aaf4ddd28c3f207cd719.sol,199,19,19,rlrep,13,access_control,^0.4.21,15.09,657,,,,,
0x9f6465e40e97d08e7f3148a9cff6e3c6675d6d15,/home/hjh/Desktop/test/sguardplus/sum/0x9f6465e40e97d08e7f3148a9cff6e3c6675d6d15.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,16.16,465,,,,,
0x9f87c89d4b96628f3f5bc6ab981bab71997d99bb,/home/hjh/Desktop/test/sguardplus/sum/0x9f87c89d4b96628f3f5bc6ab981bab71997d99bb.sol,199,19,19,rlrep,100,access_control,^0.4.21,14.18,580,2,1,,1,
0x9f8d2e32927fea09d34281464c5fec8dd7cec50f,/home/hjh/Desktop/test/sguardplus/sum/0x9f8d2e32927fea09d34281464c5fec8dd7cec50f.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,8.5,487,,,,,
0x9fd59bd7106c262a56eb17d691d0f6af86235472,/home/hjh/Desktop/test/sguardplus/sum/0x9fd59bd7106c262a56eb17d691d0f6af86235472.sol,199,19,19,rlrep,74,Arithmetic,^0.4.25,15.8,683,,,,,
0xa01d9bafa60fbd1967bacf74b76c7e464d0f7c92,/home/hjh/Desktop/test/sguardplus/sum/0xa01d9bafa60fbd1967bacf74b76c7e464d0f7c92.sol,199,19,19,rlrep,21,Arithmetic,^0.4.12,18.66,711,,,,,
0xa03ffb9a003a23175b23c81eab8e64feea71db84,/home/hjh/Desktop/test/sguardplus/sum/0xa03ffb9a003a23175b23c81eab8e64feea71db84.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,7.83,489,2,1,,1,
0xa093e7943b942eb82f0a24ee3022aaf8217fe527,/home/hjh/Desktop/test/sguardplus/sum/0xa093e7943b942eb82f0a24ee3022aaf8217fe527.sol,399,19,19,rlrep,225,Arithmetic,^0.4.24,26.64,735,,,,,
0xa1fceeff3acc57d257b917e30c4df661401d6431,/home/hjh/Desktop/test/sguardplus/sum/0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,199,39,19,SmartBugs,31,unchecked_low_level_calls,^0.4.18,16.79,779,,,,,
0xa21c9a3ae47103b1fd1dfa04766c4d00c19e1ff6,/home/hjh/Desktop/test/sguardplus/sum/0xa21c9a3ae47103b1fd1dfa04766c4d00c19e1ff6.sol,599,39,19,smartfix,361,access_control,^0.4.18,21.48,785,,,,,
0xa2388330bcb4b3d5f6395a3f5999fecb73960af3,/home/hjh/Desktop/test/sguardplus/sum/0xa2388330bcb4b3d5f6395a3f5999fecb73960af3.sol,399,79,19,rlrep,163,unchecked_low_level_calls,^0.4.19,31.53,927,2,1,,1,
0xa306c8fb61cdf9e46562851a2bcfa62e887e59e3,/home/hjh/Desktop/test/sguardplus/sum/0xa306c8fb61cdf9e46562851a2bcfa62e887e59e3.sol,199,19,19,rlrep,34,Arithmetic,^0.4.18,10.59,608,,,,,
0xa342b71ef080fd75a78251aa83d3f5ce80743939,/home/hjh/Desktop/test/sguardplus/sum/0xa342b71ef080fd75a78251aa83d3f5ce80743939.sol,399,19,19,rlrep,124,access_control,^0.4.18,19.56,760,,,,,
0xa395480a4a90c7066c8ddb5db83e2718e750641c,/home/hjh/Desktop/test/sguardplus/sum/0xa395480a4a90c7066c8ddb5db83e2718e750641c.sol,199,19,19,rlrep,9,Reentrancy,^0.4.11,,,,,,,
0xa46edd6a9a93feec36576ee5048146870ea2c3ae,/home/hjh/Desktop/test/sguardplus/sum/0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,199,19,19,SmartBugs,16,unchecked_low_level_calls,^0.4.18,15.62,761,2,1,,1,
0xa4caf5dd785ec2557aed294243f2f159e40c4830,/home/hjh/Desktop/test/sguardplus/sum/0xa4caf5dd785ec2557aed294243f2f159e40c4830.sol,599,19,19,smartfix,229,access_control,^0.8.0,19.25,527,,,,,
0xa584c5eaccb5dd4a5c0fc0a785dee952becc4c06,/home/hjh/Desktop/test/sguardplus/sum/0xa584c5eaccb5dd4a5c0fc0a785dee952becc4c06.sol,199,19,19,rlrep,29,Arithmetic,^0.4.25,12.85,615,,,,,
0xa5d6accc5695327f65cbf38da29198df53efdcf0,/home/hjh/Desktop/test/sguardplus/sum/0xa5d6accc5695327f65cbf38da29198df53efdcf0.sol,199,19,19,rlrep,27,Reentrancy,^0.4.19,,,,,,,
0xa6239853ff98b88367f6fcb003790654395d322d,/home/hjh/Desktop/test/sguardplus/sum/0xa6239853ff98b88367f6fcb003790654395d322d.sol,199,19,19,rlrep,9,unchecked_low_level_calls,^0.4.24,27,902,2,1,,1,
